Date;TLT 20Y;DOW JONES COMPOSITE
2019-05-23;124.68;8516.65
2019-05-24;124.78;8523.01
2019-05-28;125.77;8426.17
2019-05-29;126.07;8349.1
2019-05-30;127.14;8356.25
2019-05-31;128.73;8253.53
2019-06-03;129.6;8272.52
2019-06-04;128.11;8441.96
2019-06-05;127.4;8531.34
2019-06-06;127.8;8551.07
2019-06-07;128.91;8603.27
2019-06-10;127.7;8628.18
2019-06-11;127.78;8609.35
2019-06-12;127.86;8628.38
2019-06-13;128.31;8672.52
2019-06-14;128.63;8674.91
2019-06-17;128.86;8653.93
2019-06-18;129.51;8741.3
2019-06-19;129.7;8765.77
2019-06-20;130.05;8836.2
2019-06-21;128.6;8825.05
2019-06-24;129.57;8795.63
2019-06-25;129.98;8731.74
2019-06-26;129.14;8713.11
2019-06-27;130.06;8740.44
2019-06-28;129.97;8796.83
2019-07-01;129.66;8823.35
2019-07-02;130.66;8837.16
2019-07-03;131.58;8904.55
2019-07-05;129.85;8885.02
2019-07-08;130.03;8851.92
2019-07-09;129.98;8832.65
2019-07-10;129.26;8842.31
2019-07-11;127.53;8907.61
2019-07-12;127.68;8999.09
2019-07-15;128.41;9000.15
2019-07-16;128.02;9028.06
2019-07-17;129.42;8929.16
2019-07-18;129.43;8969.9
2019-07-19;129.12;8950.32
2019-07-22;129.37;8954.94
2019-07-23;128.65;8998.87
2019-07-24;129.22;8999.67
2019-07-25;128.59;8952.64
2019-07-26;128.9;8986.41
2019-07-29;128.94;8997.47
2019-07-30;129.26;8981.67
2019-07-31;130.29;8895.21
2019-08-01;132.88;8798.44
2019-08-02;134.1;8769.46
2019-08-05;136.42;8524.96
2019-08-06;137.51;8632.73
2019-08-07;137.56;8629.23
2019-08-08;137.86;8751.5
2019-08-09;137.58;8711.58
2019-08-12;140.44;8597.13
2019-08-13;139.97;8695.74
2019-08-14;143.12;8464.66
2019-08-15;144.71;8486.36
2019-08-16;143.55;8592.81
2019-08-19;141.51;8674.32
2019-08-20;142.96;8621.59
2019-08-21;142;8699.45
2019-08-22;141.07;8702.15
2019-08-23;143.38;8496.74
2019-08-26;142.8;8587.56
2019-08-27;145.01;8544.49
2019-08-28;145.2;8625.66
2019-08-29;144.64;8739.01
2019-08-30;144.68;8751.88
2019-09-03;144.87;8696.63
2019-09-04;145.09;8767.65
2019-09-05;142.45;8872.87
2019-09-06;143.47;8869.77
2019-09-09;140.92;8913.94
2019-09-10;138.46;8962.64
2019-09-11;138.21;9039.6
2019-09-12;137.31;9039.53
2019-09-13;134.37;9056.67
2019-09-16;136.08;9010.88
2019-09-17;136.82;9026.36
2019-09-18;137.4;9009.24
2019-09-19;137.82;8990.3
2019-09-20;139.63;8955.04
2019-09-23;139.6;8945.26
2019-09-24;141.29;8926.66
2019-09-25;139.22;8978.61
2019-09-26;140.11;8966.72
2019-09-27;140.45;8933.9
2019-09-30;140.8;8961.15
2019-10-01;141.23;8835.45
2019-10-02;141.58;8672.26
2019-10-03;142.86;8710.66
2019-10-04;143.92;8827.92
2019-10-07;142.72;8798.55
2019-10-08;143.11;8684.32
2019-10-09;142.29;8753.11
2019-10-10;140.18;8805.96
2019-10-11;138.46;8904.75
2019-10-14;139.45;8878.96
2019-10-15;137.77;8947.09
2019-10-16;137.94;8956.83
2019-10-17;137.6;8980.27
2019-10-18;137.6;8940.8
2019-10-21;136.56;8986.33
2019-10-22;137.37;9008.32
2019-10-23;137.5;9018.47
2019-10-24;137.23;9008.55
2019-10-25;136.55;9052.32
2019-10-28;135.32;9054.37
2019-10-29;135.41;9046.54
2019-10-30;137.39;9037.33
2019-10-31;139.24;8994.23
2019-11-01;138.83;9103.41
2019-11-04;136.99;9157.13
2019-11-05;135.45;9161.51
2019-11-06;136.26;9161.08
2019-11-07;133.79;9186.95
2019-11-08;133.23;9177.46
2019-11-11;133.31;9161.24
2019-11-12;133.93;9150.77
2019-11-13;134.8;9165.78
2019-11-14;136.19;9173.82
2019-11-15;136.04;9222.87
2019-11-18;136.29;9233.26
2019-11-19;137.43;9202.94
2019-11-20;138.87;9161.17
2019-11-21;137.99;9141.09
2019-11-22;138.17;9183.86
2019-11-25;138.58;9250.77
2019-11-26;139.37;9271.99
2019-11-27;138.99;9276.51
2019-11-29;138.69;9233.75
2019-12-02;136.83;9145.63
2019-12-03;139.69;9050.72
2019-12-04;138.31;9104.24
2019-12-05;137.63;9111.61
2019-12-06;136.87;9201.18
2019-12-09;137.17;9168.24
2019-12-10;137.18;9154.44
2019-12-11;138.26;9174.99
2019-12-12;135.97;9230.92
2019-12-13;137.55;9241.8
2019-12-16;136.31;9299.71
2019-12-17;136.12;9309.43
2019-12-18;135;9290.11
2019-12-19;135.22;9321.69
2019-12-20;135.4;9368.76
2019-12-23;135.2;9374.87
2019-12-24;135.58;9371.16
2019-12-26;135.91;9403.95
2019-12-27;136.06;9409.02
2019-12-30;135.57;9359.32
2019-12-31;134.24;9386.48
2020-01-02;135.76;9446.78
2020-01-03;137.85;9385.56
2020-01-06;137.07;9390.08
2020-01-07;136.39;9372.83
2020-01-08;135.49;9424.69
2020-01-09;135.96;9481.03
2020-01-10;137.18;9447.19
2020-01-13;136.76;9492.25
2020-01-14;137.46;9524.47
2020-01-15;138.38;9573.56
2020-01-16;137.94;9656.44
2020-01-17;136.76;9674.97
2020-01-21;138.2;9618.72
2020-01-22;138.69;9606.01
2020-01-23;139.65;9647.41
2020-01-24;140.77;9603.24
2020-01-27;142.97;9456.34
2020-01-28;141.85;9512.13
2020-01-29;143.24;9527.45
2020-01-30;143.26;9550.49
2020-01-31;144.56;9370.29
2020-02-03;144.44;9406.73
2020-02-04;142.5;9506.66
2020-02-05;140.94;9638.33
2020-02-06;141.58;9644.34
2020-02-07;143.34;9581.66
2020-02-10;143.74;9622.64
2020-02-11;143.02;9636.66
2020-02-12;142.29;9710.01
2020-02-13;142.84;9700.51
2020-02-14;143.46;9682.42
2020-02-18;144.44;9661.41
2020-02-19;144.43;9680.12
2020-02-20;145.57;9679.08
2020-02-21;146.93;9602.49
2020-02-24;149.12;9296.87
2020-02-25;149.92;8996.46
2020-02-26;149.12;8909.77
2020-02-27;150.74;8530.18
2020-02-28;154.14;8394.63
2020-03-02;153.01;8746.05
2020-03-03;155.39;8520.3
2020-03-04;153.73;8900.54
2020-03-05;157.57;8575.61
2020-03-06;165.78;8503.09
2020-03-09;170.25;7842.88
2020-03-10;161.52;8172.27
2020-03-11;155.59;7720.97
2020-03-12;156.56;6924.4
2020-03-13;153.01;7519.6
2020-03-16;162.92;6596.71
2020-03-17;152.05;7059.9
2020-03-18;143.47;6638.87
2020-03-19;147.39;6621.89
2020-03-20;158.47;6304.73
2020-03-23;165.01;6100.31
2020-03-24;161.92;6797.83
2020-03-25;161.55;6975.88
2020-03-26;162.35;7412.43
2020-03-27;166.69;7165.62
2020-03-30;165.33;7365.27
2020-03-31;163.98;7221.21
2020-04-01;166.28;6866.08
2020-04-02;167.33;7014.83
2020-04-03;167.72;6828.18
2020-04-06;167.29;7392.72
2020-04-07;165.55;7380.33
2020-04-08;164.34;7660.88
2020-04-09;164.64;7804.73
2020-04-13;163.13;7650.63
2020-04-14;163.09;7830.89
2020-04-15;167.41;7656.83
2020-04-16;169.3;7659.7
2020-04-17;167.04;7896.55
2020-04-20;168.37;7673.59
2020-04-21;170.5;7500.98
2020-04-22;168.75;7630.38
2020-04-23;169.65;7636.44
2020-04-24;170.05;7724.05
2020-04-27;166.89;7860.19
2020-04-28;168.8;7871.68
2020-04-29;167.92;8008.44
2020-04-30;165.99;7862.52
2020-05-01;167.18;7658.99
2020-05-04;166.4;7644.19
2020-05-05;165.34;7694.53
2020-05-06;162.66;7578.68
2020-05-07;165.39;7654.66
2020-05-08;163.23;7824.07
2020-05-11;161.95;7778.02
2020-05-12;163.62;7625.26
2020-05-13;164.77;7478.46
2020-05-14;166.38;7571.68
2020-05-15;165.96;7542.66
2020-05-18;162.3;7889.39
2020-05-19;162.91;7773.22
2020-05-20;163.4;7899.45
2020-05-21;163.81;7858.37
2020-05-22;164.8;7878.64
2020-05-26;162.58;8079.96
2020-05-27;162.28;8255.95
2020-05-28;161.68;8239.27
2020-05-29;162.84;8239.6
2020-06-01;161.74;8271.8
2020-06-02;161.15;8368.23
2020-06-03;159.01;8554.09
2020-06-04;156.72;8553.37
2020-06-05;155.6;8797.87
2020-06-08;156.2;8962.47
2020-06-09;157.97;8825.49
2020-06-10;160.3;8708.66
2020-06-11;163.34;8137.92
2020-06-12;161.76;8280.24
2020-06-15;161.85;8339.43
2020-06-16;159.36;8465.82
2020-06-17;160.02;8425.29
2020-06-18;161.72;8408.05
2020-06-19;161.85;8288.65
2020-06-22;161.87;8332.6
2020-06-23;160.76;8370.31
2020-06-24;162.49;8163.9
2020-06-25;162.96;8223.63
2020-06-26;164.71;8028.39
2020-06-29;164.19;8219.33
2020-06-30;163.39;8292.07
2020-07-01;163.07;8305.59
2020-07-02;163.24;8344.08
2020-07-06;162.57;8449.43
2020-07-07;164.86;8344.36
2020-07-08;164.2;8401.4
2020-07-09;166.81;8277.25
2020-07-10;165.98;8415.93
2020-07-13;166.52;8416.33
2020-07-14;166.76;8572.4
2020-07-15;165.99;8667.57
2020-07-16;166.77;8677.43
2020-07-17;166.42;8723.95
2020-07-20;166.83;8671.17
2020-07-21;166.93;8721.8
2020-07-22;167.43;8767.16
2020-07-23;169.38;8694.92
2020-07-24;169.37;8643.85
2020-07-27;168.74;8660.92
2020-07-28;169.91;8618.93
2020-07-29;169.62;8700.77
2020-07-30;170.74;8656.46
2020-07-31;170.63;8701.84
2020-08-03;169.77;8734.84
2020-08-04;171.39;8800.84
2020-08-05;169.89;8886.24
2020-08-06;170.84;8952.74
2020-08-07;169.7;9040.58
2020-08-10;168.94;9166.38
2020-08-11;166.93;9116.6
2020-08-12;165.42;9208.97
2020-08-13;163.65;9178.77
2020-08-14;163.01;9183.35
2020-08-17;163.42;9163.87
2020-08-18;164.59;9125.74
2020-08-19;163.56;9107.45
2020-08-20;165.04;9106.56
2020-08-21;166.03;9151.03
2020-08-24;165.76;9282.43
2020-08-25;164.49;9253.63
2020-08-26;163.86;9247.44
2020-08-27;161.07;9298.2
2020-08-28;160.95;9353.92
2020-08-31;162.02;9286.56
2020-09-01;163.69;9339.25
2020-09-02;165.25;9499.77
2020-09-03;165.72;9265.28
2020-09-04;162.57;9238.33
2020-09-08;163.57;9076.56
2020-09-09;163.13;9215.53
2020-09-10;163.96;9099.44
2020-09-11;164.31;9152.92
2020-09-14;164.3;9256.7
2020-09-15;163.9;9291.14
2020-09-16;163.41;9307.08
2020-09-17;163.91;9274.59
2020-09-18;163.4;9178.93
2020-09-21;164.23;9009.48
2020-09-22;164.1;9064.7
2020-09-23;164.32;8912.4
2020-09-24;164.95;8946.61
2020-09-25;164.95;9069.85
2020-09-28;164.48;9188.66
2020-09-29;164.67;9131.83
2020-09-30;163.09;9190.95
2020-10-01;163.36;9211.11
2020-10-02;162.75;9217.9
2020-10-05;159.57;9368.48
2020-10-06;160.43;9289.77
2020-10-07;159.26;9469.63
2020-10-08;160.12;9535.99
2020-10-09;160.09;9588.9
2020-10-12;160.6;9653.91
2020-10-13;161.75;9590.89
2020-10-14;162.12;9579.0
2020-10-15;161.84;9596.37
2020-10-16;161.39;9603.02
2020-10-19;160.78;9484.21
2020-10-20;159.25;9544.31
2020-10-21;158.7;9489.82
2020-10-22;157.05;9549.86
2020-10-23;158.01;9576.2
2020-10-26;159.48;9389.79
2020-10-27;160.55;9307.29
2020-10-28;160.7;8976.63
2020-10-29;159.14;9058.22
2020-10-30;157.57;8994.36
2020-11-02;158.58;9132.36
2020-11-03;157.66;9336.27
2020-11-04;161.08;9352.63
2020-11-05;161.36;9530.97
2020-11-06;159.41;9500.04
2020-11-09;156.06;9753.13
2020-11-10;155.16;9875.34
2020-11-11;155.72;9853.43
2020-11-12;158.37;9730.23
2020-11-13;158.16;9875.68
2020-11-16;157.78;10044.34
2020-11-17;158.81;9989.4
2020-11-18;159.27;9873.75
2020-11-19;160.09;9868.93
2020-11-20;161.51;9801.24
2020-11-23;160.77;9905.81
2020-11-24;159.17;10072.95
2020-11-25;158.68;10016.2
2020-11-27;160.22;9997.83
2020-11-30;160.02;9901.74
2020-12-01;157.5;9958.26
2020-12-02;156.25;9991.95
2020-12-03;157.51;10004.29
2020-12-04;155.2;10067.98
2020-12-07;156.6;10041.5
2020-12-08;157.34;10070.41
2020-12-09;156.82;10052.59
2020-12-10;158.21;10010.3
2020-12-11;158.77;10017.75
2020-12-14;158.33;9916.33
2020-12-15;157.8;10035.91
2020-12-16;157.38;10009.58
2020-12-17;156.8;10080.77
2020-12-18;156.33;10024.91
2020-12-21;156.95;9994.59
2020-12-22;157.76;9945.09
2020-12-23;156.67;9976.14
2020-12-24;157.29;10001
2020-12-28;157.36;10047.26
2020-12-29;157.16;10012.73
2020-12-30;157.5;10036.39
2020-12-31;157.73;10108.7
2021-01-04;157.54;9938.66
2021-01-05;156.37;9997.64
2021-01-06;153.16;10182.87
2021-01-07;151.81;10223.99
2021-01-08;151.32;10260.92
2021-01-11;151.07;10228.73
2021-01-12;150.95;10272.4
